code,cname,pe,pb,mv
600108,亚盛集团,89.06,1.24,5217732524.0
300071,福石控股,387.51,11.29,3229012526.0
000731,四川美丰,12.41,1.0,4129747278.0
688025,杰普特,34.43,1.93,3771561105.0
301338,凯格精机,58.57,2.26,3220728000.0
603639,海利尔,12.7,1.15,4117473823.0
600965,福成股份,53.81,1.55,3307551858.0
688291,金橙子,55.51,2.02,1868533940.0
002902,铭普光磁,-28.07,3.81,4445806931.0
603158,腾龙股份,15.85,1.67,3641730851.0
301017,漱玉平民,96.08,2.18,4649290679.0
688345,博力威,-41.91,1.69,1892000000.0
301370,国科恒泰,42.97,2.24,5407194000.0
688573,信宇人,-20.57,1.77,1521058277.0
838701,豪声电子,8.34,3.07,2387280000.0
300927,江天化学,50.61,3.67,2540736000.0
300188,国投智能,-47.9,3.21,12221767348.0
600639,浦东金桥,19.73,0.94,12930196527.0
301502,华阳智能,61.52,3.1,2514528175.0
603071,物产环能,9.46,1.33,6807044192.0
301139,元道通信,45.13,1.41,2719762496.0
688308,欧科亿,24.19,1.14,2907293073.0
688343,云天励飞-U,-16.35,2.46,10128413694.0
603315,福鞍股份,24.76,1.92,3047253771.0
002426,胜利精密,209.05,2.07,6941356869.0
002175,东方智造,215.49,4.45,2604632683.0
000972,中基健康,88.88,9.74,2097891335.0
002790,瑞尔特,17.2,1.52,3129863527.0
300505,川金诺,29.51,1.61,3930605579.0
300670,大烨智能,99.0,2.98,1942722536.0
300024,机器人,-155.31,4.42,19194500587.0
002617,露笑科技,32.68,1.96,11788026185.0
600262,北方股份,20.88,2.06,3128000000.0
688026,洁特生物,31.89,1.87,1913150689.0
300148,天舟文化,74.68,3.0,2848507160.0
601717,郑煤机,5.35,1.1,23138783093.0
301282,金禄电子,41.69,1.97,3302408301.0
688667,菱电电控,131.61,1.21,1946063978.0
300228,富瑞特装,23.79,1.97,3930025364.0
002950,奥美医疗,13.88,1.6,5192776337.0
000812,陕西金叶,24.95,1.7,3151639717.0
600371,万向德农,26.86,3.91,2200186560.0
301608,博实结,32.93,3.1,5962330000.0
300705,九典制药,20.62,5.44,11716837166.0
002579,中京电子,-31.59,1.91,4613018209.0
002706,良信股份,16.25,1.86,7693406387.0
002671,龙泉股份,70.2,1.44,2320369379.0
002406,远东传动,37.65,1.01,4001633449.0
002223,鱼跃医疗,16.56,3.17,37091646373.0
605228,神通科技,62.33,2.5,3795695952.0
605365,立达信,25.44,2.18,7588069566.0
300485,赛升药业,-17.27,1.09,3631764656.0
300812,易天股份,-44.33,3.5,2978549366.0
300834,星辉环材,38.43,1.32,3851001578.0
002138,顺络电子,30.05,3.74,22117312450.0
301157,华塑科技,60.5,1.97,2100000000.0
603012,创力集团,15.87,0.86,3130155600.0
601231,环旭电子,21.32,2.01,33443070666.0
688328,深科达,-29.31,1.56,1493354024.0
301349,信德新材,-182.88,1.03,2805000000.0
600538,国发股份,-55.97,2.11,1803242317.0
300399,天利科技,-106.33,7.65,3807752000.0
600880,博瑞传播,261.54,1.48,4515461540.0
600105,永鼎股份,91.9,2.08,5752566151.0
000633,合金投资,292.32,10.22,1856212718.0
301330,熵基科技,31.54,1.55,4960433864.0
002040,南京港,18.55,0.95,3042307078.0
002630,华西能源,26.24,5.31,3259008000.0
002172,澳洋健康,28.31,16.11,2113421314.0
600660,福耀玻璃,21.89,4.84,153165847893.0
301101,明月镜片,28.94,3.25,5148634155.0
688609,九联科技,-53.91,6.0,5870000000.0
605376,博迁新材,56.32,3.88,6147600000.0
002809,红墙股份,28.76,1.01,1601941429.0
600941,中国移动,14.75,1.76,2365148843977.0
600698,湖南天雁,2300.05,6.79,5197308655.0
600486,扬农化工,15.88,2.4,24235634912.0
920118,太湖远大,14.81,2.02,1129891200.0
600623,华谊集团,17.88,0.66,14792260210.0
300988,津荣天宇,39.47,2.11,2435562118.0
600547,山东黄金,44.93,5.29,124316606500.0
605028,世茂能源,16.44,1.75,2224000000.0
603377,ST东时,-6.89,0.58,1001866593.0
601216,君正集团,11.62,1.36,35186532516.0
301256,华融化学,37.89,1.96,3336000000.0
603331,百达精工,16.47,1.41,1827966069.0
603326,我乐家居,22.26,1.79,2022488187.0
002483,润邦股份,12.43,1.06,4317101171.0
605033,美邦股份,16.88,1.4,1600768000.0
300173,福能东方,80.96,3.33,3071153418.0
831010,凯添燃气,24.32,1.76,1144360000.0
605179,一鸣食品,73.94,3.53,3913760000.0
002196,方正电机,1437.58,1.67,2428629258.0
000962,东方钽业,26.73,2.38,5993973270.0
300389,艾比森,23.21,2.84,4120019076.0
000822,山东海化,11.15,0.94,5003563866.0
688585,上纬新材,28.46,2.05,2537145269.0
002608,江苏国信,7.44,0.94,29053432924.0
300718,长盛轴承,20.83,3.18,4807354593.0
601311,骆驼股份,15.7,1.03,9854427391.0
600307,酒钢宏兴,-4.53,0.95,8768700394.0
600130,波导股份,264.64,3.15,3150000000.0
002582,好想你,-35.02,0.7,2538162866.0
002391,长青股份,81.97,0.72,3183003495.0
000529,广弘控股,23.11,1.05,3269225848.0
000156,华数传媒,26.72,0.86,12970527094.0
603391,力聚热能,22.91,1.88,3575390000.0
600722,金牛化工,54.5,2.44,2864145836.0
000029,深深房Ａ,1263.05,3.84,14203706400.0
688733,壹石通,288.83,1.53,3366211952.0
601718,际华集团,-327.71,0.73,12340478625.0
002274,华昌化工,8.16,1.3,7361778714.0
688230,芯导科技,45.11,2.13,4711056000.0
600718,东软集团,60.26,1.28,11844442125.0
688092,爱科科技,20.73,2.86,1745599769.0
002616,长青集团,19.02,1.15,3138485073.0
002540,亚太科技,14.33,1.35,7051053450.0
600980,北矿科技,28.54,2.1,2802992820.0
603002,宏昌电子,111.46,1.64,5602347834.0
600981,汇鸿集团,-7.2,1.06,4753958367.0
002861,瀛通通讯,-50.53,2.28,1999792494.0
000936,华西股份,35.5,1.09,5635041961.0
603239,浙江仙通,19.89,3.37,3635769600.0
001219,青岛食品,19.52,2.37,2343704675.0
301371,敷尔佳,19.94,2.45,13578715200.0
002318,久立特材,16.63,2.98,21429353890.0
688195,腾景科技,55.76,4.01,3660605000.0
002137,实益达,67.05,2.13,3268677474.0
600273,嘉化能源,10.23,1.12,10836242163.0
002792,通宇通讯,131.52,2.28,6290646016.0
300819,聚杰微纤,22.24,2.22,1902363750.0
688702,盛科通信-U,-168.51,8.23,19171600000.0
688199,久日新材,-88.68,0.88,2284590147.0
001210,金房能源,9.47,1.28,1668748227.0
601880,辽港股份,37.43,0.86,33945774030.0
301515,港通医疗,59.88,1.41,1846000000.0
301226,祥明智能,101.79,2.6,2317440000.0
301072,中捷精工,927.69,2.68,2163078332.0
002031,巨轮智能,550.44,2.57,6246283703.0
300720,海川智能,73.45,5.19,2907568660.0
603861,白云电器,25.75,1.33,3723925559.0
000949,新乡化纤,19.98,0.94,6053174522.0
688355,明志科技,23.79,1.93,2030400459.0
300501,海顺新材,23.83,1.67,2757913736.0
600756,浪潮软件,-24.77,1.97,4388297116.0
603969,银龙股份,21.24,1.82,4265272360.0
002083,孚日股份,8.82,0.99,3906546949.0
301362,民爆光电,14.94,1.54,3805801200.0
000545,金浦钛业,-52.79,1.54,2111822825.0
300859,西域旅游,86.6,7.26,5087100000.0
300491,通合科技,67.97,2.39,2745135535.0
603169,兰石重装,46.71,2.03,6531458990.0
603938,三孚股份,53.72,1.82,4377224246.0
301156,美农生物,46.77,2.54,1870065747.0
688633,星球石墨,26.89,2.21,3323600390.0
688338,赛科希德,20.61,1.58,2585628864.0
603350,安乃达,22.2,1.82,3324560000.0
301391,卡莱特,138.16,1.64,3541202006.0
601991,大唐发电,8.54,1.79,53114259146.0
601828,美凯龙,-4.99,0.26,12498082772.0
002012,凯恩股份,70.97,1.31,2015465776.0
300906,日月明,31.05,2.08,1782400000.0
300830,金现代,-60.7,2.65,3092601410.0
300523,辰安科技,-18.54,3.11,4350323831.0
603037,凯众股份,27.92,2.73,2488029732.0
002039,黔源电力,25.4,1.77,6768245135.0
300301,*ST长方,-29.3,35.35,1137756627.0
601985,中国核电,17.35,2.21,204128309412.0
002543,万和电气,10.56,1.69,7502924000.0
301166,优宁维,84.97,1.23,2565333373.0
003006,百亚股份,30.2,8.1,10853295299.0
000626,远大控股,-31.9,0.99,2575238748.0
002645,华宏科技,945.23,1.17,4204430081.0
300481,濮阳惠成,19.96,1.86,4491733841.0
002263,大东南,-132.99,1.5,4076041417.0
000709,河钢股份,27.15,0.44,22431552770.0
600929,雪天盐业,14.61,1.2,9601913954.0
601083,锦江航运,19.19,1.51,12177669200.0
300065,海兰信,271.56,3.97,6806526859.0
688787,海天瑞声,4091.01,4.52,3407166166.0
000883,湖北能源,11.56,0.99,32959641200.0
300193,佳士科技,16.16,1.93,4294308403.0
002639,雪人股份,98.72,1.83,4481092632.0
688253,英诺特,14.15,2.92,5839046207.0
001225,和泰机电,33.32,1.41,1971044064.0
600171,上海贝岭,74.51,4.72,19552104697.0
300828,锐新科技,40.94,2.82,2177394036.0
002609,捷顺科技,151.93,2.16,5170714765.0
301269,华大九天,640.63,10.03,48522705806.0
301319,唯特偶,24.98,2.24,2472614240.0
603985,恒润股份,-75.24,1.45,4809760813.0
688285,高铁电气,64.52,1.69,2739390567.0
002358,森源电气,38.79,1.06,3384315396.0
688689,银河微电,40.47,2.43,2820397202.0
836957,汉维科技,30.85,2.2,861629712.0
300354,东华测试,30.59,6.39,4546585007.0
300882,万胜智能,25.57,3.9,4393188236.0
000811,冰轮环境,10.97,1.28,7262385716.0
300234,开尔新材,143.32,1.98,2208921085.0
600308,华泰股份,15.13,0.6,5551744844.0
301119,正强股份,27.67,2.09,2056080000.0
688548,广钢气体,42.71,2.01,11597513000.0
603218,日月股份,14.33,1.18,12079719030.0
001317,三羊马,97.14,2.46,1993907374.0
000543,皖能电力,8.55,1.29,18316255714.0
300031,宝通科技,19.22,1.93,7330685176.0
600230,沧州大化,78.34,1.15,4565989995.0
600392,盛和资源,-122.28,2.03,16757022009.0
603235,天新药业,17.72,2.83,12235951000.0
688181,八亿时空,25.89,1.22,2573976790.0
601933,永辉超市,48.62,4.35,26771359129.0
600500,中化国际,645.33,1.03,15897159517.0
002400,省广集团,76.33,1.84,9013052952.0
600829,人民同泰,12.68,1.22,3427141608.0
605338,巴比食品,17.38,1.75,3874795567.0
603719,良品铺子,99.37,1.97,4747840000.0
003040,楚天龙,-214.91,3.83,5459849908.0
003031,中瓷电子,48.74,3.62,20694305171.0
002144,宏达高科,20.07,0.86,1700455519.0
001268,联合精密,27.31,1.86,1837025345.0
000727,冠捷科技,94.17,3.31,10055638696.0
301468,博盈特焊,25.82,1.31,3029400000.0
688003,天准科技,-128.09,3.8,6723603600.0
603527,众源新材,19.85,1.33,2586484992.0
603096,新经典,15.25,1.48,2775561232.0
002851,麦格米特,22.02,3.1,13851668827.0
002567,唐人神,800.06,1.34,7451867244.0
002957,科瑞技术,30.68,1.92,5495997835.0
000518,四环生物,-103.81,4.88,2295910375.0
301299,卓创资讯,40.23,5.12,3166800000.0
688678,福立旺,27.63,1.67,2531337823.0
301231,荣信文化,-61.52,1.68,1506540000.0
002448,中原内配,9.89,1.01,3501037394.0
301596,瑞迪智驱,39.44,5.1,3981178341.0
600116,三峡水利,31.1,1.28,14245464635.0
300513,恒实科技,-27.52,1.19,2804398926.0
002299,圣农发展,81.69,1.66,16673997956.0
002878,元隆雅图,56.63,1.89,2920570160.0
002877,智能自控,38.16,2.3,2637003434.0
688657,浩辰软件,54.4,1.73,2396512655.0
688130,晶华微,-317.53,1.64,2082626314.0
601006,大秦铁路,10.46,0.81,122688720995.0
600249,两面针,-355.3,1.16,2464000000.0
002418,康盛股份,1170.99,1.67,2545536000.0
300993,玉马遮阳,17.34,2.24,2991953952.0
688060,云涌科技,180.34,2.17,2068153414.0
688503,聚和材料,13.3,1.7,7955645845.0
839729,永顺生物,52.62,2.57,1634633000.0
300247,融捷健康,41.92,2.3,2404080536.0
002356,赫美集团,-90.31,6.98,3920651018.0
001308,康冠科技,17.57,2.06,14370932342.0
301149,隆华新材,23.08,2.24,4179600175.0
002349,精华制药,22.48,2.43,6090073192.0
000668,荣丰控股,-31.24,1.01,1098377337.0
300694,蠡湖股份,24.64,1.41,1933546453.0
688375,国博电子,61.1,5.03,29884187086.0
300331,苏大维格,82.42,3.41,5645058098.0
600808,马钢股份,-7.61,0.66,17430610469.0
000790,华神科技,128.39,2.22,2338947615.0
603051,鹿山新材,44.55,2.04,2751755879.0
300973,立高食品,21.62,2.62,5849011268.0
002940,昂利康,21.15,1.8,2880678496.0
003020,立方制药,23.24,2.13,3599633427.0
300128,锦富技术,-25.41,6.04,5859010508.0
603612,索通发展,103.77,1.15,6506379353.0
300238,冠昊生物,79.16,5.92,3189823083.0
300340,科恒股份,-20.51,12.36,2496483411.0
300160,秀强股份,16.8,1.68,4073426959.0
603270,金帝股份,34.66,1.85,3961448539.0
002397,梦洁股份,41.98,1.43,1689986061.0
002818,富森美,14.11,1.76,9587759021.0
300852,四会富仕,20.37,2.55,3650976020.0
600489,中金黄金,19.93,2.71,69461989042.0
002975,博杰股份,107.19,2.44,3880591854.0
688380,中微半导,116.09,3.43,9989106750.0
000026,飞亚达,13.57,1.2,3993605200.0
688268,华特气体,32.3,3.53,6210665091.0
603860,中公高科,-194.34,2.61,1973061200.0
301507,民生健康,29.76,3.04,4599550857.0
601163,三角轮胎,9.92,0.94,12144000000.0
603105,芯能科技,20.04,2.13,4175044773.0
301606,绿联科技,33.48,5.29,13857987520.0
002531,天顺风能,34.74,1.67,15003936794.0
605368,蓝天燃气,13.42,2.69,9162334489.0
002375,亚厦股份,17.55,0.65,5091986692.0
000407,胜利股份,16.3,0.92,2675457354.0
605007,五洲特纸,11.24,2.16,5222202807.0
300840,酷特智能,13.98,1.89,2373600000.0
600061,国投资本,19.57,0.96,48960877082.0
600356,恒丰纸业,18.25,0.82,2049297253.0
002969,嘉美包装,25.49,1.31,2925071942.0
002292,奥飞娱乐,81.99,2.66,9020068152.0
603579,荣泰健康,11.08,1.33,2466437064.0
603097,江苏华辰,41.37,3.41,3304000000.0
600809,山西汾酒,14.65,7.97,246432772844.0
300666,江丰电子,49.77,3.76,16039717342.0
688053,思科瑞,-290.5,1.4,2298000000.0
002467,二六三,51.34,2.82,5267674274.0
600128,苏豪弘业,48.48,0.9,1892706725.0
000698,沈阳化工,-4.42,1.98,2515909193.0
600958,东方证券,21.63,1.21,91338936889.0
688219,会通股份,20.37,2.11,3885549501.0
600476,湘邮科技,-239.89,18.63,2354843400.0
600925,苏能股份,19.66,2.39,37131111112.0
300707,威唐工业,40.13,1.94,2182112773.0
001373,翔腾新材,115.3,2.07,1853172238.0
002734,利民股份,44.56,1.17,2828508441.0
000012,南玻Ａ,11.31,1.18,16581737378.0
002476,宝莫股份,170.86,2.69,2362320000.0
000055,方大集团,17.75,0.69,4145154516.0
300219,鸿利智汇,30.9,1.9,4920207367.0
002250,联化科技,176.42,0.78,4994762245.0
300445,康斯特,29.41,3.06,3449863411.0
002949,华阳国际,21.76,1.88,2577934455.0
688606,奥泰生物,21.05,1.37,5214301833.0
300781,因赛集团,138.81,7.93,5531480538.0
600063,皖维高新,32.21,1.05,8347235376.0
300497,富祥药业,-113.75,2.07,5109544908.0
603022,新通联,33.45,1.81,1394000000.0
688275,万润新能,-5.08,0.67,4105155971.0
600100,同方股份,368.64,1.42,20771845821.0
000952,广济药业,-8.91,1.52,1899714491.0
837344,三元基因,107.62,3.4,2080514800.0
600459,贵研铂业,16.75,1.55,10634958847.0
001330,博纳影业,-23.12,1.06,6405258465.0
300035,中科电气,49.98,1.56,6922809377.0
002489,浙江永强,6.64,1.65,6745640733.0
600727,鲁北化工,12.65,1.2,3705367776.0
002527,新时达,-123.94,3.04,4648059650.0
301209,联合化学,34.8,2.76,1932000000.0
600548,深高速,14.27,1.25,22091203402.0
300683,海特生物,-69.51,1.29,3165026374.0
300201,海伦哲,39.65,3.03,4059593920.0
002470,金正大,15.22,2.34,5126203278.0
002747,埃斯顿,-83.2,4.75,12216916915.0
600778,友好集团,107.34,7.74,1703857695.0
002909,集泰股份,164.47,1.95,1870583627.0
600973,宝胜股份,143.69,1.43,5362042030.0
301040,中环海陆,-18.04,1.46,1330009563.0
301066,万事利,36.78,2.67,1773209121.0
688620,安凯微,-288.12,2.23,3375120000.0
603010,万盛股份,36.82,1.41,5542038774.0
003025,思进智能,13.82,2.99,3336454307.0
603006,联明股份,34.12,1.83,2593393350.0
688670,金迪克,-18.93,1.16,1547392000.0
605116,奥锐特,24.55,4.45,9261246000.0
000627,天茂集团,-21.32,0.76,15562981870.0
600689,上海三毛,72.7,3.49,1583811783.0
000539,粤电力Ａ,13.75,1.09,24833843254.0
600395,盘江股份,158.95,1.1,11849369415.0
300700,岱勒新材,-32.97,2.34,2761757595.0
688118,普元信息,-12.86,1.97,1557083546.0
301008,宏昌科技,31.72,1.86,1939234116.0
603980,吉华集团,13.36,0.69,2673491772.0
603759,海天股份,14.12,1.15,2918323200.0
002105,信隆健康,133.66,1.94,1745078400.0
002057,中钢天源,26.27,1.76,5392812537.0
688526,科前生物,20.56,1.67,6274083634.0
603020,爱普股份,22.01,0.86,2732485329.0
301071,力量钻石,23.65,1.33,7011736112.0
300928,华安鑫创,-48.34,2.27,2726400000.0
600071,凤凰光学,-234.38,13.11,5580794480.0
300251,光线传媒,24.6,2.61,23263514866.0
603508,思维列控,21.49,1.83,8166897155.0
002591,恒大高新,57.11,2.09,1428949544.0
002286,保龄宝,19.04,1.32,2640139093.0
000828,东莞控股,12.14,1.15,10727815357.0
002990,盛视科技,31.6,2.4,5491879708.0
002234,民和股份,-8.22,1.45,3053401855.0
000830,鲁西化工,9.74,1.28,22807459065.0
002339,积成电子,-19.53,1.89,3211067785.0
002511,中顺洁柔,53.26,1.69,9329264235.0
300412,迦南科技,83.15,1.93,1986048982.0
301187,欧圣电气,21.77,3.22,4227367352.0
300878,维康药业,85.75,1.85,2433925313.0
001378,德冠新材,29.87,1.65,3098672864.0
002517,恺英网络,14.94,4.25,24172773030.0
600744,华银电力,670.23,5.43,6519908920.0
600143,金发科技,27.87,1.22,21171999957.0
688350,富淼科技,29.0,1.07,1471908693.0
600438,通威股份,-15.03,1.83,94046325204.0
002216,三全食品,14.85,2.34,9890820540.0
688581,安杰思,18.8,2.11,4679298756.0
300318,博晖创新,83.22,3.29,4599149787.0
688530,欧莱新材,90.94,3.36,2834393833.0
600714,金瑞矿业,106.11,3.11,2319818998.0
603758,秦安股份,25.72,1.32,3181278605.0
002145,中核钛白,25.63,1.32,15600236049.0
300829,金丹科技,23.3,1.68,2856100680.0
600651,飞乐音响,283.6,3.33,8097700488.0
002801,微光股份,14.97,2.94,4636270080.0
002666,德联集团,31.56,0.91,3183517176.0
301130,西点药业,42.75,2.34,2090398005.0
300536,*ST农尚,368.93,2.75,1660010833.0
832566,梓橦宫,15.03,1.61,1187023248.0
688209,英集芯,83.71,3.55,6537589817.0
002255,海陆重工,16.04,1.04,4093437327.0
001300,三柏硕,74.82,2.62,2766856624.0
603220,中贝通信,43.41,4.8,9148161190.0
603310,巍华新材,17.44,1.53,6160865600.0
300025,华星创业,-99.72,6.95,4538432864.0
300098,高新兴,-940.47,2.97,8480377502.0
603727,博迈科,25.43,1.01,3217234143.0
000153,丰原药业,13.24,1.36,2654217683.0
600179,安通控股,33.55,1.0,10367241099.0
688022,瀚川智能,-7.41,1.15,1867827801.0
300584,海辰药业,51.52,2.53,2548800000.0
603617,君禾股份,29.03,1.53,2236928048.0
002191,劲嘉股份,16.39,0.89,5937775431.0
301276,嘉曼服饰,12.44,1.14,2297160000.0
002462,嘉事堂,10.65,0.83,3582163434.0
002268,电科网安,-32.16,2.63,13852189309.0
300426,唐德影视,-40.14,39.32,3647783194.0
300378,鼎捷数智,70.72,2.9,6003209400.0
600693,东百集团,20.41,0.8,2853095687.0
600569,安阳钢铁,-1.86,1.01,4710771073.0
600545,卓郎智能,-20.08,0.93,2932176044.0
300030,阳普医疗,-192.24,2.83,2028268786.0
601133,柏诚股份,28.3,2.02,5631906401.0
300042,朗科科技,-70.73,3.89,4280544000.0
300838,浙江力诺,35.01,1.58,1578820945.0
002001,新和成,16.72,2.87,73718140441.0
601949,中国出版,40.19,1.33,12547149476.0
002772,众兴菌业,43.95,0.77,2591460556.0
688393,安必平,49.49,1.28,1619656870.0
603200,上海洗霸,41.46,3.62,3471835001.0
688401,路维光电,29.02,3.74,4783076233.0
600267,海正药业,11.45,1.23,9964958157.0
300311,任子行,-17.18,5.41,3334469243.0
300200,高盟新材,20.99,2.27,3555528950.0
002545,东方铁塔,14.91,0.96,8210809748.0
000402,金融街,-2.49,0.29,9863468693.0
002017,东信和平,36.31,3.5,5757884537.0
605117,德业股份,25.02,7.96,61837959744.0
002731,萃华珠宝,12.87,1.32,2120971680.0
002207,准油股份,-54.55,22.0,1519921192.0
601113,华鼎股份,11.26,1.06,3665785390.0
300222,科大智能,119.62,3.52,5836211910.0
000938,紫光股份,33.31,1.93,66639861064.0
002498,汉缆股份,14.49,1.39,11078230680.0
002782,可立克,27.85,3.08,5746157756.0
002412,汉森制药,14.6,1.41,2933656000.0
002436,兴森科技,433.64,3.27,16912871105.0
603101,汇嘉时代,28.58,1.57,2356704000.0
600010,包钢股份,350.72,1.46,75826253554.0
000021,深科技,34.39,2.24,24782130897.0
688295,中复神鹰,376.78,3.94,18819000000.0
871981,晶赛科技,163.67,3.64,1856643040.0
300195,长荣股份,-119.72,0.8,2131250013.0
002992,宝明科技,-87.27,10.64,8099097741.0
600794,保税科技,14.46,1.61,4072831248.0
600396,华电辽能,15.42,7.48,3711221179.0
002119,康强电子,50.17,3.55,4728578400.0
000887,中鼎股份,12.35,1.42,17693622200.0
300182,捷成股份,26.91,1.64,13452319442.0
603919,金徽酒,16.66,2.94,9830698742.0
688517,金冠电气,19.15,2.55,1957666927.0
688319,欧林生物,-73.5,4.66,4108048032.0
603309,维力医疗,16.32,1.95,3462222175.0
603366,日出东方,30.29,0.86,3432033164.0
603607,京华激光,34.78,2.87,2866979808.0
300403,汉宇集团,19.65,2.4,4588830000.0
301366,一博科技,48.59,2.47,5331000036.0
002056,横店东磁,17.26,2.48,22058215723.0
002863,今飞凯达,29.05,0.95,2538297641.0
300514,友讯达,15.63,2.92,2714000000.0
603062,麦加芯彩,24.77,1.87,3664440000.0
000589,贵州轮胎,9.28,0.92,7916251024.0
000852,石化机械,43.23,1.85,5679481633.0
300592,华凯易佰,19.15,2.34,5153687912.0
300723,一品红,78.46,2.95,7290321243.0
688776,国光电气,51.6,2.81,5256595822.0
603926,铁流股份,17.52,1.21,2000722539.0
600992,贵绳股份,228.89,2.78,4171431800.0
688189,南新制药,-210.08,1.43,1868664000.0
688099,晶晨股份,39.35,4.81,28503626885.0
002099,海翔药业,126.6,1.76,9647542908.0
300075,数字政通,73.5,2.64,10577846591.0
000338,潍柴动力,10.7,1.5,126360542768.0
600635,大众公用,41.21,1.21,10067802242.0
603207,小方制药,17.8,3.69,4228800000.0
001387,雪祺电气,33.05,2.22,2577926000.0
003018,金富科技,17.53,1.48,2217800000.0
002554,惠博普,56.14,1.35,3447955896.0
603826,坤彩科技,202.74,9.49,17900064000.0
600028,中国石化,11.64,1.0,831209797189.0
300992,泰福泵业,26.86,2.08,1552682890.0
001318,阳光乳业,28.44,2.33,3143179200.0
835892,中科美菱,51.63,1.79,1076615295.0
300027,华谊兄弟,144.24,10.1,7130480212.0
603648,畅联股份,19.41,1.61,3105877696.0
301305,朗坤环境,17.41,1.21,4174801798.0
605151,西上海,26.3,1.67,2320722754.0
002179,中航光电,27.26,4.26,90933473888.0
600754,锦江酒店,17.88,1.78,30314348305.0
000089,深圳机场,40.42,1.27,14088786527.0
003017,大洋生物,24.12,1.5,1516200000.0
300242,佳云科技,-34.46,5.84,2182869971.0
300018,中元股份,44.27,2.34,2894605847.0
600313,农发种业,59.08,3.4,6525657938.0
871553,凯腾精工,58.47,2.22,742879678.0
300364,中文在线,-54.49,14.86,16357946839.0
002385,大北农,-59.77,2.24,18635241346.0
688533,上声电子,21.66,3.62,4832032737.0
603228,景旺电子,19.01,2.39,24957012406.0
002239,奥特佳,62.05,1.5,8571925756.0
002006,精工科技,30.02,4.4,5894322000.0
605255,天普股份,60.2,1.96,1621027200.0
600330,天通股份,54.04,1.07,8523031815.0
002738,中矿资源,25.33,2.01,23959717914.0
603895,天永智能,154.73,5.31,1962732800.0
601968,宝钢包装,31.48,1.58,5880473313.0
300681,英搏尔,56.58,2.1,3928664564.0
300902,国安达,1915.78,3.91,3329220608.0
600051,宁波联合,21.02,0.57,1887041600.0
300039,上海凯宝,22.33,1.81,6349220000.0
600609,金杯汽车,14.36,4.53,5690610422.0
002054,德美化工,30.66,1.03,2511821505.0
600667,太极实业,16.94,1.57,12805636282.0
600305,恒顺醋业,46.28,2.63,8671939015.0
300022,吉峰科技,-205.78,3.95,2162995653.0
000839,中信国安,32.56,8.63,10230746779.0
603237,五芳斋,7.4,1.77,3453924840.0
300638,广和通,16.0,3.28,10674471764.0
688387,信科移动-U,-169.8,3.22,20854375000.0
605001,威奥股份,39.42,0.9,2396604600.0
300133,华策影视,81.43,1.65,11596549576.0
600468,百利电气,36.63,2.24,4742526000.0
301539,宏鑫科技,78.82,3.87,2841600000.0
688203,海正生材,38.8,1.31,1947736233.0
301295,美硕科技,50.18,2.13,2026080000.0
600857,宁波中百,-36.64,1.69,1372837904.0
600460,士兰微,-817.22,3.39,40736478766.0
300624,万兴科技,220.88,8.05,10819100691.0
002585,双星新材,-18.26,0.67,6062073709.0
688162,巨一科技,59.01,1.17,2770781603.0
601958,金钼股份,12.22,2.36,36815556204.0
000681,视觉中国,84.66,2.47,8610096688.0
688395,正弦电气,29.05,1.84,1360520000.0
605111,XD新洁能,32.75,3.82,14254213699.0
002298,中电兴发,-4.88,1.0,3256487964.0
600563,法拉电子,23.67,4.82,22815000000.0
003033,征和工业,16.91,1.71,2018407500.0
002221,东华能源,63.04,1.29,13901446905.0
000759,中百集团,-8.46,1.12,2402593895.0
603285,键邦股份,17.61,2.21,3393600000.0
603173,福斯达,14.21,1.98,2969600000.0
600858,银座股份,10.12,0.85,2298694323.0
603798,康普顿,22.21,1.81,2041339214.0
603171,税友股份,63.31,4.53,11173225000.0
002811,郑中设计,16.8,2.17,2168267431.0
600679,上海凤凰,67.44,2.49,5477577952.0
600812,华北制药,63.52,1.72,9144842872.0
000925,众合科技,-23.96,1.28,4247692236.0
000785,居然之家,13.93,0.83,16787059689.0
603616,韩建河山,-20.49,3.52,1397005260.0
001380,华纬科技,20.1,2.13,3268551456.0
603569,长久物流,41.04,1.51,4314815627.0
603201,常润股份,13.87,1.62,2400611012.0
301603,乔锋智能,24.06,2.8,5506656000.0
688499,利元亨,-7.87,1.22,2718948240.0
688432,有研硅,55.6,3.43,14509832905.0
601727,上海电气,58.0,1.31,69797544732.0
000009,中国宝安,59.02,2.32,23109757126.0
601179,中国西电,45.72,1.88,41365870581.0
600594,益佰制药,-13.35,1.04,2843019366.0
300982,苏文电能,19.56,1.25,3901293002.0
688335,复洁环保,-48.55,1.11,1330830982.0
603211,晋拓股份,64.55,3.35,3914035200.0
600508,上海能源,10.34,0.76,9756693000.0
301093,华兰股份,39.36,1.28,2910465945.0
002522,浙江众成,49.12,1.45,3260805793.0
603089,正裕工业,39.86,1.55,1814361058.0
300586,美联新材,74.24,2.67,5127872010.0
603787,新日股份,24.93,1.61,2490155808.0
600483,福能股份,11.12,1.16,26434146937.0
300267,尔康制药,443.61,1.16,5589659198.0
300678,中科信息,967.27,11.3,9650337700.0
002324,普利特,31.48,2.08,9068273325.0
603701,德宏股份,106.04,4.29,3311455286.0
688418,震有科技,238.23,4.4,3682462200.0
